"guwahati,26.120320004829964,91.81601174175739",8
"h maharani bhag,28.567789358217464,77.19491455703974",15
"hadapasar,18.56273,73.77991",9
"hadpasa,18.56273,73.77991",7
"haitita,23.369222,85.3394036",7
"hall no 1 survey no 4,18.4857412,73.8999457",21
"hamstech near nagarjuna hills,17.4035128,78.4960062",29
"hannemann,26.9284953,80.9740298",9
"hanumam,19.8357148,75.8673624",7
"haqel,28.6488118,77.2946665",5
"hari narag,28.4802128,77.0629775",10
"hari om apRt,19.070245,72.8282097",12
"hari om apRtme,19.070245,72.8282097",14
"harinagar  anajmand,28.4393224,77.0115898",19
"hasang,28.624732,77.2832296",6
"hasanga,28.624732,77.2832296",7
"hatiyara bus stop,22.5735501,88.3992516",17
"hazarat nizamuddin bus,28.7127826,77.175172",22
"hazrathganj,26.8550404,80.9209465",11
"hcl gate1,28.5346035,77.3466107",9
"hdfc bamk,20.3090939,85.8180782",9
"hdfc hosara,12.8244687,77.6534317",11
"head guar,28.6280936,77.3088792",9
"hebbal b,13.022291753290986,77.60856986045837",8
"hebbal bmp,13.022291753290986,77.60856986045837",10
"hex bl,19.01453,73.10042",6
"hex blo,19.01453,73.10042",7
"high court 6 ????????????,26.8778457,81.0099447",25
"highte,20.2972617,85.8239883",6
"himayath nagar,17.3360593,78.3269507",14
"hindustanba,13.2011,77.661148",11
"hindusthan insitute,10.9965381,76.9677787",19
"hitel,10.759796,78.708566",5
"hnuman mandir bhatale,19.2771284,73.0772357",21
"hoe,31.6122174,74.9693165",3
"hoel,31.6122174,74.9693165",4
"hoel s,31.6122174,74.9693165",6
"hoel sav,31.6122174,74.9693165",8
"holichild public school ashok nagar,28.712819,77.4579432",35
"holichild public school ashok nagar ghaziabad,28.712819,77.4579432",45
"hooda ci,28.64627729999999,77.2236173",8
"hosa,12.98024,77.54434",4
"hoskote,12.9529923,77.731425",7
"hotel avistab,22.6428528303,88.4388256073",13
"house no. 87 Gandhi Smaraka,9.9716271,76.2975425",27
"house no. 87 Gandhi Smaraka Nagar,9.9716271,76.2975425",33
"https://maps.app.goo.gl/,28.56829833984375,77.21234295879819",24
"huda mer,28.652602004928077,77.3580097189374",8
"ibrahimpatnam a,17.334936,78.6219555",15
"ibrahimpatnam akula,17.334936,78.6219555",19
"icici bank nw,12.9783959,77.6402404",13
"icmc,20.2679372,85.8436564",4
"igt ter,28.64313,77.27637",7
"iit ground,23.2126886,72.687764",10
"indara nagar baajipu,19.8652408,75.3713991",20
"indara nagar baajipur,19.8652408,75.3713991",21
"indi,28.5728285,77.324097",4
"india in,28.5605863,77.2891787",8
"indian oil petrol pump tarv,25.5949902,85.0903934",27
"indira,28.65123,77.34944",6
"indore junction b,22.6814862,75.8674437",17
"indore junction bg,22.6814862,75.8674437",18
"indrpuri,26.4654443,80.30591690000001",8
"indrpuri shard,26.4654443,80.30591690000001",14
"inia,28.54551,77.12379",4
"iskam,20.28199,85.81833",5
"isro,13.0472592,77.6199052",4
"it patk,28.4565882,77.0491167",7
"iter lane r-3,20.2411967,85.7583783",13
"j k volony,26.4219936,80.4040396",10
"j-474,22.5256976,88.3645099",5
"jabalpur,23.1816143,79.9204952",8
"jagadgirigutta,17.50476587387404,78.42694429981049",14
"jagatpura kachchi,26.8561008,75.801425",17
"jahabg,28.752275170257466,77.16569557785988",6
"jahu,19.034447798689136,73.02046660333872",4
"jai mathaji sri venkateshwara colon,17.3683786,78.5227519",35
"jailuria,28.6689773,77.22930819999999",8
"jaip,28.55616239999999,77.0999578",4
"jaipu,28.55616239999999,77.0999578",5
"jaipur ril,26.8902809,75.8251959",10
"jaldhara rajasath,28.4718276,76.9995072",17
"jammu,19.2005,72.83041",5
"janathasc,12.9786836,77.4997998",9
"jani,25.571637846880726,85.05324395963416",4
"jarurat ti,26.1930283,91.8073017",10
"jay shri shyam palace,28.691958483689294,77.27942536214066",21
"jayla,12.9745725,77.5765592",5
"jeyam thea,9.949812099999999,78.0878674",10
"jhalukbari buss,26.1873922,91.7595857",15
"jhandewalan ms,28.49963,77.18454",14
"jhans,28.49963,77.18454",5
"jhirana pee,26.9229198,75.8004461",11
"jhndew,28.49963,77.18454",6
"jhulal,26.7773823,75.8459301",6
"jio infoc,17.3341417,78.569585",9
"jk grounds,12.2798313,76.6157085",10
"jlwa Kanpur ma,26.4636322,80.3598757",14
"jm arim,28.5547881,77.0875179",7
"jmb Piplahana,22.7115423,75.8845644",13
"joan beauty salon hingwala lane,19.15749,73.00052",31
"jod,26.9792337,74.5269936",3
"jp n,12.9931776,77.5933022",4
"js menn,28.5381351,77.2617086",7
"junimm,12.8865231,77.5380028",6
"juu,17.4692025,78.4364745",3
"juu pa,17.4692025,78.4364745",6
"juu park hyd,17.4692025,78.4364745",12
"juu park hydee,17.4692025,78.4364745",14
"jyoti palace north  nimta,22.5671183,88.3529807",25
"k l j sec,28.4324776,77.2964295",9
"k-1 ,229c phase 1 n,28.5013723,77.0083092",19
"k-1 ,229c phase 1 new pala,28.5013723,77.0083092",26
"kaavuya g,12.91972,80.07355",9
"kaavuya garde,12.91972,80.07355",13
"kaavuya gardens, ram,12.91972,80.07355",20
"kaavuya gardens, ramakrishna n,12.91972,80.07355",30
"kadrenahalli cross,12.90184,77.57044",18
"kagda,12.9843535,77.6572819",5
"kalasa,12.797872775874497,77.49083161354065",6
"kalash marriage lawn eldico ti,26.8754289,81.0198796",30
"kalash marriage lawn eldico tirah,26.8754289,81.0198796",33
"kalighat mondir,22.5862825,88.4214022",15
"kalka,30.69452600000001,76.867835",5
"kallada travels kalad,13.0838498,77.4806165",21
"kalwar,26.8550267,75.8753625",6
"kamakya,26.1720277,91.7556528",7
"kamanahalli,13.2035355,77.7133174",11
"kamanahalli e,13.2035355,77.7133174",13
"kamarajaruni,9.9576117,78.069825",12
"kamarajaruniver,9.9576117,78.069825",15
"kamarajaruniversity,9.9576117,78.069825",19
"kamta pars,26.8668814,81.01909239999999",10
"kamta parshant,26.8668814,81.01909239999999",14
"kanagi,13.0863101,80.2457114",6
"kandera,29.1130045,77.70228200000001",7
"kanpur,26.8069014,80.9377555",6
"kanpur center  re,26.333465,80.4597267",17
"kapari Ranga street sana,12.9632897,80.2329353",24
"kapari Ranga street sanatoi,12.9632897,80.2329353",27
"kapila to,18.5847986,73.78074219999999",9
"karadva,21.2139883,72.8849624",7
"karn,13.0002457,77.7056674",4
"karn,19.8364578,75.2968299",4
"karnataka bank bharath,12.9104862,77.4752947",22
"karnataka c,12.98839,77.6843458",11
"karnataka gilf association,12.92192,77.59198",26
"karthik netrayala,12.9787392,77.5699071",17
"karunamoyee saltlake,22.5901567,88.4085472",20
"kashi,25.4693421,81.8190204",5
"kasthuri nagar,13.0004009,77.6754306",14
"kasturba school jawahar chowk,23.1624177,77.4183376",29
"kaul appart,28.7005043,77.1514459",11
"keerthna encleves,12.945067,77.5946483",17
"kendriyBHU - Lanka Road, Saket Nagar Colony Lanka Varanasi Uttar Pradesh India,25.3535601,82.9976441",78
"kendriywBHU - Lanka Road, Saket Nagar Colony Lanka Varanasi Uttar Pradesh India,25.3535601,82.9976441",79
"kenge,12.7884524,77.6514443",5
"kerala,18.485864753292486,73.87247359963729",6
"kerala v,18.485864753292486,73.87247359963729",8
"kesav Kunj gali no 19 gov,28.6910587,77.4779505",25
"keteguddahalli, maruthi cable links road,13.0901186,77.5477118",40
"kfc nagole,17.3755493,78.5481429",10
"khadkpada gurudev,19.2418251,73.1236531",17
"kharaghpu,22.4172937,87.8613625",9
"kharaghpur,22.4164586,87.8604979",10
"kharaghpur railwa,22.415853,87.8599043",17
"khatushya,28.6409203,77.4212692",9
"khatushyam,28.6409203,77.4212692",10
"khord,20.2897669,85.7407724",5
"khordha railway,20.3488481,85.8436237",15
"kia showroom e,25.6044853,85.0854173",14
"kidaw,12.9323269,77.5971675",5
"kiit civil,20.3540191,85.8175583",10
"kiit covil,20.3540191,85.8175583",10
"kiker,28.5108471,77.0242656",5
"kiri,28.4640158,77.0360243",4
"kisan shoppin,17.4942193,78.4581396",13
"kmw sch,13.0321519,77.5785544",7
"koaa ra,22.652647,88.4379123",7
"koaa railway station,22.652647,88.4379123",20
"koinoor chintalmet,17.44863,78.41724",18
"kol,19.272984,73.0415924",3
"kol,19.2549281,73.1629911",3
"kolk,22.652647,88.4379123",4
"kop,19.2032433,72.9728133",3
"koparkhairne station west,19.10653,72.92826",25
"kormangala,12.9002737,77.5717179",10
"kota,16.51169,80.66336",4
"kottakka,18.56997,73.82484",8
"kottigepalya,13.0798892,77.5593164",12
"kovilambakkam sathya nagar 10th,12.836000919342041,80.13850450515747",31
"kr,12.344016,76.654088",2
"kr puram bus stop,13.0252332,77.7070959",17
"kri,19.236395359039307,72.87169218063354",3
"kri,13.0518111,80.171114",3
"krishanendra,26.8623125,75.6759375",12
"krishna chowk  om vihar,28.4640158,77.0360243",23
"krishna chowk om vihar,28.4640158,77.0360243",22
"krishna enterprises, A,18.4650573,73.8671422",22
"krou,13.0207525,77.6759859",4
"krpuram,13.0207525,77.6759859",7
"krylon cit,12.9363872,77.627833",10
"ksrtc pick up point jala,13.0537,77.50164",24
"kud,12.8926878,77.648488",3
"kulsum masjid 3rd class,12.90586,77.63445",23
"kumar,19.3812889,72.8153443",5
"kurlgam,13.100704,80.2808095",7
"kushali rajh,22.5114213,88.3323084",12
"kushi colon,17.4385224,78.3487581",11
"kutta pet,17.4820301,78.5445076",9
"kv BHU - Lanka Road, Saket Nagar Colony Lanka Varanasi Uttar Pradesh India,25.3535601,82.9976441",74
"kvb bank hebb,12.9712822,77.63687449999999",13
"laal quarter,28.65997,77.47325",12
"lakksandra akka,12.9430534,77.6122901",15
"lakksndra akka,12.9430534,77.6122901",14
"lakshmi nagar extension,kamaraj,13.12102,80.1452",31
"lalquila,28.5271859,77.1900168",8
"landmark building off l,19.138538857586664,72.827919870615",23
"landmark building qu,19.138538857586664,72.827919870615",20
"lane-6 santnagar,18.5285957,73.8750392",16
"langarhouse,17.3792571,78.4197699",11
"laun,28.7329578,77.2667718",4
"lavender international l,12.9856673,80.2460343",24
"laxmi boutique, srinivasa nagar,17.376541865560934,78.55672102421524",31
"laxmi nagar rokade j,21.09597,79.11125",20
"laxmi vilas mess sa,16.5065115,80.6291808",19
"laxmi vilas mess satyanarayana,16.5065115,80.6291808",30
"lb nager masjid,17.4473307,78.4231885",15
"lb nager masjid ib,17.4473307,78.4231885",18
"leja,12.9970365,77.6696231",4
"lemon treee hotel banaj,17.443002,78.3662975",23
"life,18.5654328,73.7695279",4
"loha Mandi road 4c durgapuri colony,26.9844899,75.7522836",35
"lohit,26.18390299999999,91.6640242",5
"lok,28.6388302,77.27649160000001",3
"lotus it park office wa,19.20185,72.95865",23
"loudh,13.0931866,80.1964115",5
"loudhr,13.0931866,80.1964115",6
"luck,28.5328642,77.0984455",4
"lud,13.0931866,80.1964115",3
"lulu mall's,26.8600809,80.9980949",11
"m r  ambedk,13.039521807379435,77.65644293278456",11
"m.g,22.68205,88.46191999999999",3
"m.o.colony,17.3589549,78.4520347",10
"m.p,23.3130046,77.4129268",3
"m.p Nagar zon,23.3130046,77.4129268",13
"maddilapalem to patagajuwaka,17.8840857,83.377145",28
"madhav baug ulhas nagar,19.23502,73.1223",23
"madhuwa,18.5863621,73.7332682",7
"madicall,22.5995753,88.3041241",8
"madu,9.5905995,77.9466313",4
"madu,26.86985,80.97384",4
"maduban circ,21.2427197,72.8544371",12
"madurai mattuthavani to alagarkil,10.8770121,78.7101944",33
"madurima,26.86985,80.97384",8
"magarpatta towers3,18.6591424,73.7771818",18
"mahadeo mand,18.64474,73.7936183",12
"mahadeo mandir,18.64474,73.7936183",14
"mahadeo mandir moha,18.64474,73.7936183",19
"mahadeo mandir mohannagar cbhi,18.64474,73.7936183",30
"mahadeo mandir mohannagar chi,18.64474,73.7936183",29
"mahavir nagar road,20.3452563,85.8071443",18
"mahrana pa,28.4600272,77.0405823",10
"maine talab police chouki,21.1643545,79.1112959",25
"maj,12.9003081,77.6187267",3
"maje,12.8982552,77.5625025",4
"majestic hassan,12.90045976638794,77.56894826889038",15
"majestic hassan b,12.90045976638794,77.56894826889038",17
"majestic hassan bus station,12.90045976638794,77.56894826889038",27
"malathiniv,17.31377,78.55967",10
"malla,26.684068,88.3240726",5
"malnad hospital balal mas,13.0003827,77.4684791",25
"malnad hospital balal masjid,13.0003827,77.4684791",28
"malviy,25.576351,83.5505881",6
"mana puram,13.0539051,80.2458934",10
"mana puram gold loan ,thena,13.0539051,80.2458934",27
"mana puram gold loan ,thenamp,13.0539051,80.2458934",29
"mana puram gold loan ,thenampet,13.0539051,80.2458934",31
"manaji nagard,18.4540876,73.8250703",13
"manduwala dolp,30.303416,78.0212375",14
"maneyt,13.0090168,77.5469605",6
"manga,10.816569,78.6849281",5
"mangaliya,22.73368959999999,75.8901166",9
"mangaliya depo,22.73368959999999,75.8901166",14
"mangaliya toll,22.73368959999999,75.8901166",14
"mangalmurit,19.2518115,73.1464798",11
"maninagar 3 kak,22.972973,72.5894661",15
"manipal hospitsl,12.9539254,77.5712868",16
"manish t,11.022309835213125,77.02392791412814",8
"manish theater,11.022309835213125,77.02392791412814",14
"mann,13.1931676,77.6500644",4
"mannata ta,13.191782,77.6477547",10
"mara,26.8965523,75.6906809",4
"maraimal,11.9529719,79.7966828",8
"marchi gali old panvel,19.0001647,73.1347692",22
"marethalli,13.012331,77.504642",10
"marina,12.8868213,80.2031348",6
"marina be,13.1065066,80.2351288",9
"marteshwar,12.9965744,77.563604",10
"marthahalli mul,12.916881,77.5990808",15
"maruthi,23.0301919,72.5830225",7
"maruthiman,23.0301919,72.5830225",10
"marutiandir road swati pg,12.960217,77.5711826",25
"marutiandir road swati pg marenahalli road vijayanagr,12.960217,77.5711826",53
"mastek,23.0389522,72.5226802",6
"maszid,28.4000185,77.3035232",6
"mat,13.1039678,77.5916988",3
"mathikere boss,12.95982,77.73041",14
"mattha Naga ku,12.965634,80.126605",14
"mayapuri,28.4288309,77.0793835",8
"mayur,26.79649,75.85465",5
"med,17.4245153,78.411312",3
"med,13.06947,77.64842",3
"meera roa,19.151311,72.94039599999999",9
"meeruth,28.5213682,77.1815162",7
"megha homes vikas,28.6764963,77.3125277",17
"meheke,22.6109832,88.4165282",6
"meja,12.9073587,77.5985416",4
"mejas,13.0286597,77.5973837",5
"mejastic,12.9577438,77.5892114",8
"mejastic Ra,12.9577438,77.5892114",11
"mejastic Rail,12.9577438,77.5892114",13
"mejastic Railw,12.9577438,77.5892114",14
"mejastic Railway s,12.9577438,77.5892114",18
"mejastic Railway sta,12.9577438,77.5892114",20
"mejastic Railway stati,12.9577438,77.5892114",22
"mejes,12.91951,77.53913",5
"mel,10.8744726,78.7388112",3
"melvisharam c,12.913570372412986,79.28656853735447",13
"ment house,25.2908529,82.9741472",10
"mg,road,thakurpukur,ta,22.5113621,88.3324434",22
"mharaj,12.3087983,76.5844917",6
"mibc,18.6065718,73.7767766",4
"millennium finch near fadk haud lunwat clinic n,18.5339082,73.8513989",47
"millennium finch near fadk haud lunwat hosp,18.5339082,73.8513989",43
"miyy,17.417445,78.4567415",4
"mjot,17.4029975,78.4500609",4
"mla house j,13.033883571624756,77.56203889846802",11
"mmd n,12.8808611,80.0804498",5
"mmmmmm,13.0828396,80.2743707",6
"mod vNik,21.1754315,72.8028186",8
"mogalut,16.5057727,80.6599833",7
"mohammad still works patodiroad,28.6235862,77.2922693",31
"mohammad still works patodiroad gur,28.6235862,77.2922693",35
"mohammad still works patodiroad gurug,28.6235862,77.2922693",37
"mol,17.3403905,78.4886716",3
"more,28.6646711,77.2680362",4
"mori gate gokhle mark,28.7252064,77.1674346",21
"motilal nagar sector,19.2036055,73.0942255",20
"motilal nagar sector 2,19.2036055,73.0942255",22
"motilal nagar sector 2 goregaon,19.2036055,73.0942255",31
"motilal nagar sector 2 goregaon wes,19.2036055,73.0942255",35
"motisingh,26.8448086,75.7921994",9
"motisingh b,26.8448086,75.7921994",11
"mourya pray house injapur,17.3500793,78.5472458",25
"mps school bambala toll ta,26.8727782,75.7725705",26
"mqni,22.64935,88.36905",4
"msn,12.925173009878618,77.57695835083723",3
"mughlai jing,20.4621233,85.8585154",12
"mughlai king chow,20.4621233,85.8585154",17
"mum,19.4409453,72.8222844",3
"mumba,19.0117917,73.0366983",5
"mumbai,19.2025639,72.9553321",6
"munderu,26.4654422,80.360036",7
"munsipality,20.2275038,85.81969149999999",11
"munsipality hosp,20.2275038,85.81969149999999",16
"murada,28.8259154,78.5327929",6
"musherabad ba,17.4159891,78.5210068",13
"mushirabad bang,17.48011,78.55091",15
"mutharasanakl,10.8167478,78.6809673",13
"mutharasanallur kamarajapu,10.8167478,78.6809673",26
"my scape mea,17.4024933,78.2908393",12
"myso,13.1830817,77.6782583",4
"mysor,14.9753318,75.3365784",5
"mysore,13.1830817,77.6782583",6
"mysore city,12.279582350891193,76.59998474658038",11
"nadhik,18.6269751,73.834805",6
"naga,13.0004009,77.6754306",4
"naga,26.9569837,75.7373425",4
"nagamma temple kasthuri,13.0004009,77.6754306",23
"nagamma temple kasthuri nagar 1st,13.0004009,77.6754306",33
"nagamma temple kasthuri nagar i,13.0004009,77.6754306",31
"nagar,26.9569837,75.7373425",5
"nagarnig,26.9569837,75.7373425",8
"nagarnigam,26.9569837,75.7373425",10
"nagpur,21.176965,79.084605",6
"nalapani road k.,30.3045476,78.02080269999999",16
"nana,28.8539639,77.0887572",4
"nandanvan kdk college to kushi,21.1533804,79.074208",30
"nandar,26.2361373,73.010393",6
"nandari,26.2337301,73.0090447",7
"nandari j,26.2337301,73.0090447",9
"nandhanm,13.03924,80.20249",8
"nandini milk parloue,13.0067294,77.6677165",20
"nandini plac,19.2459019,73.1517221",12
"nanganallurt.,13.0326756,80.1803476",13
"nangloi,28.6806235,77.0624745",7
"narakra,17.4000037,78.3838299",7
"narakram,17.4000037,78.3838299",8
"naraua,12.9912898,77.5579738",6
"narayana netra,13.0694361,77.6334668",14
"narayana sa,28.6264872,77.2940183",11
"narena,28.5330119,77.2672642",6
"narta,12.9477162,77.5259472",5
"natraj house dan,23.0579329,72.6230702",16
"naujee,21.22161626815796,81.67453050613403",6
"navanidhi,16.7525963,77.1362143",9
"nayandahalli,12.9228596,77.5427748",12
"ndls,28.57285006745725,77.24248453974724",4
"near mahankali templ,17.4429195,78.5122351",20
"nembas,28.5714734,77.2387925",6
"nembas chi v,28.5714734,77.2387925",12
"neta,22.3190078,87.299959",4
"netajilane,28.7029321,77.1148154",10
"netajilane naj,28.7029321,77.1148154",14
"netajilane najafgar,28.7029321,77.1148154",19
"netajo subha,22.6444906,88.43359219999999",12
"netharalata eye care hospital beltola assa,26.1214613,91.7992576",42
"new Bangalore hardware p,13.02057,77.61797",24
"new del,26.8313854,80.9205991",7
"new del,28.3921989,77.0654668",7
"new delhi,28.554654,77.0875348",9
"new delhi,28.5874806,77.3683319",9
"new delhi,28.5586489,77.2931784",9
"new dimond nagar plot no135 sai hanuman mandir kharbi roa,21.1356971,79.088689",57
"new guwahati railway running,26.1790813,91.75128939999999",28
"new raipur,21.1640603,81.6601538",10
"new songira jwellers,18.6141819,73.7806233",20
"new town yelan,13.02057,77.61797",14
"nidan mother & child care gaur,28.6475688,77.4052186",30
"nidan mother & child care mahagun mart gaur city,28.6475688,77.4052186",48
"nijampet,17.5121601,78.3789509",8
"nimboliadda bi,17.3652623,78.5226896",14
"nimishamba temple Mysore,12.33026,76.64093",24
"nimli,13.1001436,80.2615108",5
"nivruti,18.7106616,73.680494",7
"nivruti,18.7117383,73.6799252",7
"no 1-138, mm,12.9928517,80.2104026",12
"no 1-138, mmda,12.9928517,80.2104026",14
"no 1-138, mmda mai,12.9928517,80.2104026",18
"no 19 lakshmi nage,12.9782,80.18606",18
"no 2/3 C,13.0996209,80.2258791",8
"no 24 amar jyoti layout,13.0247993,77.54785389999999",23
"no 359,12.92947181938594,77.61510864516802",6
"no 359 5th main 10th,12.92947181938594,77.61510864516802",20
"no 359 5th main 10th cross shaah,12.92947181938594,77.61510864516802",32
"no 359 5th main 10th cross shashtri nagar,12.92947181938594,77.61510864516802",41
"no 38 muralikris,13.0693617,80.1649063",16
"no 4  4th cross  3rd,13.0323836,77.6100006",20
"no 4  4th cross  3rd ma,13.0323836,77.6100006",23
"no 4  4th cross  3rd main shamanna,13.0323836,77.6100006",34
"no 4  4th cross shamanna gowda,13.0323836,77.6100006",30
"no 4  4th cross shamanna gowda  s,13.0323836,77.6100006",33
"no-92, valluvar street, CR,13.1213199,80.1020922",26
"no-92, valluvar street, CRP,13.1213199,80.1020922",27
"no-92, valluvar street, CRPF,13.1213199,80.1020922",28
"no-92, valluvar street, IAF,13.1213199,80.1020922",27
"no-92, valluvar street, mitn,13.1213199,80.1020922",28
"no.11 orchid green colony nera sirt college, K-Sector, Ayodhya Nagar, Bhopal, Madhya Pradesh 462041, India,23.2820737,77.4598474",106
"no.6 thiruva??ur 7th,13.13281,80.17213",20
"no.6 thiruva??ur 7th street  thirumulla,13.13281,80.17213",39
"no.7/4,visalakhi,13.067057132720947,80.27364492416382",16
"no.7/4,visalakshi hom,13.067057132720947,80.27364492416382",21
"no1 central,26.4298712,80.2921707",11
"no1 first main street, Mudichur, Tamil Nadu 600048, India,12.9060994,80.071091",57
"no1 first street, Mudichur, Tamil Nadu 600048, India,12.9060994,80.071091",52
"no1bwssb qyatress 6,12.9242015,77.5855447",19
"no1bwssb qyatress 6th cross,12.9242015,77.5855447",27
"noi,28.5179376,77.1812053",3
"noida,28.5179376,77.1812053",5
"noorulaha road,25.4749991,81.8521789",14
"north,22.649340268056118,88.35059031844138",5
"nuasahi petr,20.3434912,85.8086062",12
"ocean beauty sha,13.1480724,80.2997212",16
"odhani saree,28.675065,77.163461",12
"office of the assistance c0m,28.5254275,77.1457933",28
"office of the assistance c0mm,28.5254275,77.1457933",29
"oha,30.6480395,76.8505943",3
"old cbs opp district office,20.001208,73.78208819999999",27
"old cbs oppos district office,20.001208,73.78208819999999",29
"old delhi junction,28.6442559,77.188603",18
"old delhi stat,28.648521,77.315683",14
"old octo,18.6572869,73.8060451",8
"old octor,18.6572869,73.8060451",9
"olddelhi,28.4333487,77.5056394",8
"om oart,28.6231698,77.0434924",7
"omini hospital,17.353247,78.5572358",14
"on wall west bopal,23.0104755,72.5302229",18
"other,12.9663987,77.6063944",5
"other sky,12.9663987,77.6063944",9
"paadi sar,13.0226848,80.2158651",9
"paalaiyathamma,12.9666244,80.1430753",14
"paalaiyathamman koil,12.9666244,80.1430753",20
"padama nur,13.074052333831787,80.26540517807007",10
"padaw,25.3546769,82.9999689",5
"pagal hospital,22.5395714,88.4066055",14
"pakhrib,26.8182196,80.9172986",7
"pal,28.6382093,77.2823438",3
"pal,19.0660484,72.8327053",3
"pala,28.5872368,77.0824375",4
"pala,11.0648855,77.3392939",4
"pala,12.8696297,77.4512038",4
"pala,9.949812099999999,78.0878674",4
"palace grounds gayer,12.8696297,77.4512038",20
"paladi kongresh bhavan,23.0371165,72.5279113",22
"palam,28.6125286,77.139708",5
"palitana,16.705516,81.1082154",8
"palton,26.081521,91.6104156",6
"panchkula sector 6 home no. 248,30.7273954,76.7817503",31
"pancmukhi,28.5530167,77.2611483",9
"par,28.6796016,77.28007819999999",3
"paradasie vill,15.4959642,73.8363356",14
"paradip port trust guest hous,20.2768147,85.8063642",29
"paradip port trust guest house unit,20.2768147,85.8063642",35
"paradise circle kuk,17.4212076,78.4499946",19
"parashuram mandir,26.7258591,83.3622263",17
"parichok,28.6796016,77.28007819999999",8
"parijatham street old,13.051165699999999,80.2492405",21
"park,28.354062981978675,77.31603842228651",4
"parsadi gali 18,28.573568,77.2217607",15
"pat,28.4547253,77.0363528",3
"pat,28.6255552,77.0948915",3
"pat,11.0164682,76.9651593",3
"pateeshwa,11.0164682,76.9651593",9
"pattur bus stop,13.0521447,80.2721526",15
"pavai hiran,19.1602316,73.1166931",11
"pavall,18.5659,73.84918",6
"pavanid,12.98331,77.7171",7
"payradanga,22.54046453090633,88.38272988796236",10
"peenya b,13.037519,77.531095",8
"perfect cans,12.9444359,77.5729688",12
"perfect riders work shop,12.8939209,77.5957146",24
"pickup location,8.726285,77.6901127",15
"pik,12.8652771,74.8452533",3
"pilay,13.0180363,77.6549232",5
"pirnce,19.2938778,73.0789476",6
"platform 1 Gandhi Nagar Railway Station Jaipur, Jawahar Nagar Bajaj Nagar Jaipur Rajasthan India,26.8440649,75.8187012",96
"plot 2154, jaleswar temple ro,20.3587623,85.8345552",29
"plot no 260,19.2256112,73.1638898",11
"plot no 260 near lokhande rikshaw stabd,19.2264031,73.1625808",39
"plot no.3582 pragathi nagar vas,17.4987784,78.3888084",31
"plot no.496,vlr hei,17.3325662,78.5546937",19
"png mag,18.4793,73.9289",7
"pocham,17.2370868,78.4283779",6
"police station, baraga,20.2278622,85.845263",22
"pon,13.0370134,80.2110007",3
"post office kidwai hospitL,12.9323269,77.5971675",26
"praga,17.4960123,78.3653686",5
"pragathi,17.4960123,78.3653686",8
"prata,26.4130823,80.3394921",5
"prayag rag,25.3616922,82.1911084",10
"prem3,19.8717417,75.3144815",5
"prestege o,12.8413257,77.6730289",10
"prestige mayfair,12.8731832,77.6192662",16
"pro,28.60053316976414,77.40202333778143",3
"ptm mall,17.410031546141422,78.59018426388502",8
"pune,18.4378821,73.8092378",4
"punjab sindh bank chan,28.4200471,77.1119101",22
"punjab sun,28.4200471,77.1119101",10
"purani Haveli Dura,17.39084,78.44622",18
"puranic,18.5807899,73.7703993",7
"pushp vihar sector 5 malviya,28.4936316,77.092658",28
"pushpa Nager,,13.0598997,80.2389193",13
"pushpa Nager,Sagan,13.0598997,80.2389193",18
"pvr mosarambagh,17.44564,78.43028",15
"quila,24.5449996,78.0653008",5
"r s.,17.49642,78.51488",4
"r s. brother a.s,17.49642,78.51488",16
"r v r,17.4427151,78.4892409",5
"r.k,13.0431477,80.1928839",3
"r.k flat,13.0431477,80.1928839",8
"rVLadies tailor,17.3879564,78.4867465",15
"rabindrasa,22.5409613,88.3441068",10
"rad,30.34210224839865,76.36532607642371",3
"rada,16.5047062,80.6226803",4
"radha petrol pump,25.2533453,82.9785499",17
"radha swai,30.8800621,75.8535824",10
"railway station lucknowne,22.8300774,86.2218147",25
"railway station ra,21.1924879,81.1743209",18
"raily,30.312984,78.034207",5
"raipur,21.1941084,81.1790579",6
"raipur shir,23.0748252,72.5487441",11
"raipur shiri,23.0748252,72.5487441",12
"raipur sta,21.230674,81.6590203",10
"raja,20.2330329,85.7416358",4
"raja,28.59995,77.00444",4
"rajarajesheari,12.93238,77.55674",14
"rajatam pul fadke,18.50965,73.8444",17
"rajiv chok,28.4582863,77.0730515",10
"rajmah,28.6031423,77.436787",6
"rakesh medical store sushant,28.6043058,77.3617702",28
"ram bag,28.5909133,77.0927686",7
"ramamandra vyal,13.004875,77.575505",15
"ramana,12.8736441,80.2269046",6
"ramkr,17.4291596,78.4501374",5
"ramkrishna mission nera,28.4855983,77.515555",23
"rammurthy nagar she,12.9754996,77.6230932",19
"ramnagar fprt,25.3113983,83.0086851",13
"rampu,25.4464765,81.8270355",5
"ran,17.4916043,78.50555",3
"rasulgarh subpo,20.3123376,85.870692",15
"ratnanidhi residency hubsigu,17.4213029,78.54764469999999",28
"ravind nat,26.906758930046276,75.84375606271246",10
"ravind nath tagor s,26.906758930046276,75.84375606271246",19
"ravind nath tagor school c,26.906758930046276,75.84375606271246",26
"ravind nath tagor school ja,26.906758930046276,75.84375606271246",27
"ravind nath tagor school janta,26.906758930046276,75.84375606271246",30
"ravindar n,26.906758930046276,75.84375606271246",10
"ravindar nath ta,26.906758930046276,75.84375606271246",16
"ravindar nath tagore,26.906758930046276,75.84375606271246",20
